,id,title,description,difficulty,duration_minutes,author_user_id,is_public,metadata,created_at,updated_at
304,1154,Baile fitness,corte de uñas,fácil,90,56,1,"{'calories_estimate': 427, 'equipment': 'none', 'recommended': False}",2026-04-11 11:37:48,2026-04-13 11:37:48
305,9374,Cardio intenso,vacunacion,intermedio,23,52,0,"{'calories_estimate': 766, 'equipment': 'dumbbells', 'recommended': False}",2026-04-07 11:37:48,2026-04-17 11:37:48
306,3491,Baile fitness,motilada,avanzado,114,58,1,"{'calories_estimate': 699, 'equipment': 'none', 'recommended': False}",2026-04-28 11:37:48,2026-05-01 11:37:48
307,9179,Yoga para principiantes,esterilizacion,avanzado,68,17,1,"{'calories_estimate': 216, 'equipment': 'full gym', 'recommended': True}",2026-04-14 11:37:48,2026-04-19 11:37:48
308,7408,Entrenamiento de fuerza,vacunacion,intermedio,67,86,0,"{'calories_estimate': 634, 'equipment': 'dumbbells', 'recommended': False}",2026-04-16 11:37:48,2026-04-19 11:37:48
309,5090,Entrenamiento de fuerza,motilada,fácil,103,3,1,"{'calories_estimate': 351, 'equipment': 'full gym', 'recommended': True}",2026-04-17 11:37:48,2026-04-24 11:37:48
310,7142,Cardio intenso,corte de uñas,fácil,26,16,0,"{'calories_estimate': 366, 'equipment': 'none', 'recommended': False}",2026-04-23 11:37:48,2026-04-27 11:37:48
311,2909,Entrenamiento de fuerza,desparasitada,intermedio,102,77,0,"{'calories_estimate': 121, 'equipment': 'full gym', 'recommended': False}",2026-04-25 11:37:48,2026-05-02 11:37:48
312,9081,Entrenamiento funcional,corte de uñas,fácil,48,74,0,"{'calories_estimate': 634, 'equipment': 'none', 'recommended': True}",2026-04-04 11:37:48,2026-04-09 11:37:48
313,2516,Yoga para principiantes,motilada,avanzado,67,21,0,"{'calories_estimate': 195, 'equipment': 'none', 'recommended': False}",2026-04-30 11:37:48,2026-05-09 11:37:48
314,8278,Cardio intenso,corte de uñas,intermedio,78,77,0,"{'calories_estimate': 169, 'equipment': 'full gym', 'recommended': True}",2026-04-23 11:37:48,2026-05-02 11:37:48
315,2634,Baile fitness,motilada,intermedio,51,54,1,"{'calories_estimate': 255, 'equipment': 'full gym', 'recommended': True}",2026-04-22 11:37:48,2026-04-24 11:37:48
316,4538,Yoga para principiantes,corte de uñas,avanzado,57,65,0,"{'calories_estimate': 566, 'equipment': 'dumbbells', 'recommended': True}",2026-04-20 11:37:48,2026-04-20 11:37:48
317,3005,Baile fitness,motilada,fácil,39,6,1,"{'calories_estimate': 548, 'equipment': 'dumbbells', 'recommended': True}",2026-04-26 11:37:48,2026-05-01 11:37:48
318,1224,Baile fitness,vacunacion,fácil,18,86,1,"{'calories_estimate': 426, 'equipment': 'full gym', 'recommended': True}",2026-04-20 11:37:48,2026-04-25 11:37:48
319,2435,Entrenamiento funcional,corte de uñas,intermedio,10,58,1,"{'calories_estimate': 707, 'equipment': 'dumbbells', 'recommended': False}",2026-04-07 11:37:48,2026-04-11 11:37:48
320,830,Entrenamiento de fuerza,motilada,fácil,97,36,0,"{'calories_estimate': 121, 'equipment': 'full gym', 'recommended': True}",2026-04-07 11:37:48,2026-04-15 11:37:48
321,4312,Entrenamiento funcional,corte de uñas,intermedio,80,29,1,"{'calories_estimate': 454, 'equipment': 'none', 'recommended': False}",2026-04-23 11:37:48,2026-04-27 11:37:48
322,1399,Entrenamiento funcional,corte de uñas,fácil,56,62,1,"{'calories_estimate': 217, 'equipment': 'full gym', 'recommended': False}",2026-04-04 11:37:48,2026-04-12 11:37:48
323,1978,Baile fitness,desparasitada,avanzado,51,95,0,"{'calories_estimate': 455, 'equipment': 'none', 'recommended': False}",2026-04-22 11:37:48,2026-05-02 11:37:48
324,5158,Entrenamiento funcional,corte de uñas,intermedio,120,47,1,"{'calories_estimate': 515, 'equipment': 'full gym', 'recommended': True}",2026-04-27 11:37:48,2026-04-28 11:37:48
325,7892,Entrenamiento funcional,vacunacion,fácil,112,62,0,"{'calories_estimate': 105, 'equipment': 'full gym', 'recommended': True}",2026-04-06 11:37:48,2026-04-16 11:37:48
326,637,Yoga para principiantes,vacunacion,intermedio,98,46,0,"{'calories_estimate': 656, 'equipment': 'full gym', 'recommended': True}",2026-04-16 11:37:48,2026-04-22 11:37:48
327,8767,Entrenamiento de fuerza,motilada,avanzado,22,36,0,"{'calories_estimate': 329, 'equipment': 'full gym', 'recommended': False}",2026-04-20 11:37:48,2026-04-26 11:37:48
328,8215,Entrenamiento funcional,desparasitada,avanzado,96,92,1,"{'calories_estimate': 127, 'equipment': 'dumbbells', 'recommended': True}",2026-04-28 11:37:48,2026-05-02 11:37:48
329,6848,Entrenamiento de fuerza,vacunacion,fácil,11,57,1,"{'calories_estimate': 538, 'equipment': 'full gym', 'recommended': True}",2026-05-02 11:37:48,2026-05-03 11:37:48
330,7469,Yoga para principiantes,motilada,intermedio,35,96,1,"{'calories_estimate': 358, 'equipment': 'full gym', 'recommended': False}",2026-04-16 11:37:48,2026-04-16 11:37:48
331,8428,Entrenamiento de fuerza,motilada,fácil,85,42,0,"{'calories_estimate': 433, 'equipment': 'dumbbells', 'recommended': False}",2026-04-10 11:37:48,2026-04-15 11:37:48
332,968,Entrenamiento de fuerza,esterilizacion,fácil,40,73,1,"{'calories_estimate': 637, 'equipment': 'full gym', 'recommended': False}",2026-04-07 11:37:48,2026-04-15 11:37:48
333,6015,Entrenamiento funcional,esterilizacion,fácil,29,30,1,"{'calories_estimate': 468, 'equipment': 'none', 'recommended': False}",2026-04-24 11:37:48,2026-05-02 11:37:48
334,1877,Entrenamiento de fuerza,desparasitada,avanzado,62,89,0,"{'calories_estimate': 590, 'equipment': 'none', 'recommended': False}",2026-05-02 11:37:48,2026-05-06 11:37:48
335,6992,Cardio intenso,desparasitada,fácil,103,14,1,"{'calories_estimate': 197, 'equipment': 'dumbbells', 'recommended': False}",2026-04-29 11:37:48,2026-05-02 11:37:48
336,4118,Yoga para principiantes,vacunacion,intermedio,29,1,0,"{'calories_estimate': 103, 'equipment': 'none', 'recommended': False}",2026-04-13 11:37:48,2026-04-13 11:37:48
337,7054,Entrenamiento de fuerza,vacunacion,intermedio,37,36,0,"{'calories_estimate': 564, 'equipment': 'none', 'recommended': True}",2026-04-22 11:37:48,2026-04-29 11:37:48
338,8675,Entrenamiento de fuerza,desparasitada,fácil,108,79,1,"{'calories_estimate': 146, 'equipment': 'dumbbells', 'recommended': False}",2026-04-27 11:37:48,2026-05-07 11:37:48
339,5249,Cardio intenso,motilada,avanzado,110,70,1,"{'calories_estimate': 571, 'equipment': 'dumbbells', 'recommended': False}",2026-04-10 11:37:48,2026-04-14 11:37:48
340,985,Baile fitness,corte de uñas,fácil,100,30,1,"{'calories_estimate': 247, 'equipment': 'full gym', 'recommended': False}",2026-04-20 11:37:48,2026-04-27 11:37:48
341,2167,Baile fitness,desparasitada,avanzado,85,39,0,"{'calories_estimate': 121, 'equipment': 'full gym', 'recommended': False}",2026-04-16 11:37:48,2026-04-17 11:37:48
342,1381,Cardio intenso,motilada,fácil,19,92,0,"{'calories_estimate': 539, 'equipment': 'dumbbells', 'recommended': False}",2026-04-07 11:37:48,2026-04-09 11:37:48
343,1070,Cardio intenso,corte de uñas,avanzado,92,65,1,"{'calories_estimate': 595, 'equipment': 'none', 'recommended': True}",2026-04-13 11:37:48,2026-04-16 11:37:48
344,6263,Cardio intenso,esterilizacion,fácil,114,62,0,"{'calories_estimate': 284, 'equipment': 'full gym', 'recommended': True}",2026-04-17 11:37:48,2026-04-26 11:37:48
345,6892,Cardio intenso,corte de uñas,avanzado,95,53,1,"{'calories_estimate': 494, 'equipment': 'dumbbells', 'recommended': False}",2026-04-26 11:37:48,2026-04-26 11:37:48
346,7208,Entrenamiento funcional,desparasitada,avanzado,21,84,1,"{'calories_estimate': 371, 'equipment': 'full gym', 'recommended': True}",2026-04-30 11:37:48,2026-05-04 11:37:48
347,7061,Yoga para principiantes,vacunacion,intermedio,85,74,0,"{'calories_estimate': 436, 'equipment': 'none', 'recommended': True}",2026-04-22 11:37:48,2026-04-28 11:37:48
348,6865,Cardio intenso,esterilizacion,avanzado,29,38,0,"{'calories_estimate': 370, 'equipment': 'full gym', 'recommended': True}",2026-04-02 11:37:48,2026-04-06 11:37:48
349,1819,Cardio intenso,motilada,fácil,51,20,1,"{'calories_estimate': 378, 'equipment': 'full gym', 'recommended': False}",2026-04-16 11:37:48,2026-04-21 11:37:48
350,5758,Entrenamiento funcional,motilada,avanzado,114,20,0,"{'calories_estimate': 398, 'equipment': 'none', 'recommended': False}",2026-04-27 11:37:48,2026-05-07 11:37:48
351,9983,Entrenamiento de fuerza,motilada,fácil,37,36,0,"{'calories_estimate': 271, 'equipment': 'full gym', 'recommended': True}",2026-04-10 11:37:48,2026-04-20 11:37:48
352,9887,Yoga para principiantes,vacunacion,fácil,98,27,0,"{'calories_estimate': 388, 'equipment': 'dumbbells', 'recommended': True}",2026-04-10 11:37:48,2026-04-17 11:37:48
353,806,Yoga para principiantes,corte de uñas,intermedio,28,90,1,"{'calories_estimate': 680, 'equipment': 'dumbbells', 'recommended': True}",2026-04-20 11:37:48,2026-04-24 11:37:48
354,4904,Entrenamiento funcional,motilada,fácil,66,79,0,"{'calories_estimate': 430, 'equipment': 'none', 'recommended': True}",2026-05-02 11:37:48,2026-05-03 11:37:48
355,7006,Entrenamiento funcional,motilada,avanzado,115,62,0,"{'calories_estimate': 644, 'equipment': 'none', 'recommended': True}",2026-04-02 11:37:48,2026-04-12 11:37:48
356,1036,Baile fitness,corte de uñas,avanzado,84,76,1,"{'calories_estimate': 531, 'equipment': 'dumbbells', 'recommended': False}",2026-04-05 11:37:48,2026-04-13 11:37:48
357,2213,Baile fitness,desparasitada,avanzado,82,13,1,"{'calories_estimate': 528, 'equipment': 'none', 'recommended': True}",2026-04-15 11:37:48,2026-04-17 11:37:48
358,8345,Entrenamiento de fuerza,vacunacion,intermedio,22,24,0,"{'calories_estimate': 157, 'equipment': 'dumbbells', 'recommended': False}",2026-04-26 11:37:48,2026-04-30 11:37:48
359,629,Cardio intenso,motilada,avanzado,27,72,0,"{'calories_estimate': 500, 'equipment': 'full gym', 'recommended': True}",2026-04-20 11:37:48,2026-04-22 11:37:48
360,5024,Entrenamiento de fuerza,desparasitada,fácil,11,69,0,"{'calories_estimate': 145, 'equipment': 'none', 'recommended': True}",2026-04-19 11:37:48,2026-04-23 11:37:48
361,9516,Entrenamiento de fuerza,motilada,intermedio,54,76,0,"{'calories_estimate': 469, 'equipment': 'dumbbells', 'recommended': False}",2026-04-09 11:37:48,2026-04-14 11:37:48
362,1060,Entrenamiento funcional,vacunacion,fácil,90,42,0,"{'calories_estimate': 243, 'equipment': 'dumbbells', 'recommended': True}",2026-04-22 11:37:48,2026-04-24 11:37:48
363,6720,Entrenamiento de fuerza,vacunacion,avanzado,103,23,1,"{'calories_estimate': 365, 'equipment': 'full gym', 'recommended': True}",2026-04-14 11:37:48,2026-04-18 11:37:48
364,1955,Entrenamiento de fuerza,desparasitada,intermedio,76,1,1,"{'calories_estimate': 224, 'equipment': 'dumbbells', 'recommended': False}",2026-04-17 11:37:48,2026-04-26 11:37:48
365,8703,Cardio intenso,esterilizacion,avanzado,18,5,0,"{'calories_estimate': 437, 'equipment': 'none', 'recommended': True}",2026-04-07 11:37:48,2026-04-13 11:37:48
366,9559,Baile fitness,desparasitada,intermedio,58,35,0,"{'calories_estimate': 180, 'equipment': 'full gym', 'recommended': True}",2026-04-13 11:37:48,2026-04-13 11:37:48
367,7183,Entrenamiento funcional,corte de uñas,intermedio,64,52,1,"{'calories_estimate': 191, 'equipment': 'none', 'recommended': True}",2026-04-17 11:37:48,2026-04-17 11:37:48
368,5648,Entrenamiento funcional,esterilizacion,intermedio,43,77,1,"{'calories_estimate': 162, 'equipment': 'dumbbells', 'recommended': False}",2026-04-14 11:37:48,2026-04-16 11:37:48
369,1533,Entrenamiento funcional,vacunacion,intermedio,26,64,1,"{'calories_estimate': 395, 'equipment': 'none', 'recommended': False}",2026-04-18 11:37:48,2026-04-23 11:37:48
370,425,Cardio intenso,desparasitada,intermedio,103,68,0,"{'calories_estimate': 541, 'equipment': 'none', 'recommended': True}",2026-04-11 11:37:48,2026-04-14 11:37:48
371,2758,Cardio intenso,desparasitada,avanzado,63,86,1,"{'calories_estimate': 386, 'equipment': 'none', 'recommended': True}",2026-04-25 11:37:48,2026-04-30 11:37:48
372,3939,Entrenamiento funcional,vacunacion,avanzado,14,19,0,"{'calories_estimate': 444, 'equipment': 'dumbbells', 'recommended': False}",2026-05-02 11:37:48,2026-05-02 11:37:48
373,9351,Baile fitness,desparasitada,intermedio,95,79,1,"{'calories_estimate': 152, 'equipment': 'full gym', 'recommended': False}",2026-04-15 11:37:48,2026-04-25 11:37:48
374,5733,Yoga para principiantes,esterilizacion,fácil,51,61,0,"{'calories_estimate': 741, 'equipment': 'none', 'recommended': True}",2026-04-09 11:37:48,2026-04-11 11:37:48
375,6540,Entrenamiento funcional,motilada,avanzado,28,19,0,"{'calories_estimate': 465, 'equipment': 'full gym', 'recommended': True}",2026-04-30 11:37:48,2026-05-07 11:37:48
376,7272,Entrenamiento de fuerza,esterilizacion,avanzado,39,93,0,"{'calories_estimate': 514, 'equipment': 'full gym', 'recommended': False}",2026-04-24 11:37:48,2026-04-27 11:37:48
377,1555,Entrenamiento de fuerza,vacunacion,avanzado,25,12,1,"{'calories_estimate': 646, 'equipment': 'none', 'recommended': True}",2026-04-05 11:37:48,2026-04-11 11:37:48
378,8201,Cardio intenso,esterilizacion,fácil,43,39,0,"{'calories_estimate': 622, 'equipment': 'full gym', 'recommended': True}",2026-04-29 11:37:48,2026-05-06 11:37:48
379,7604,Entrenamiento funcional,desparasitada,avanzado,107,93,1,"{'calories_estimate': 190, 'equipment': 'none', 'recommended': False}",2026-04-06 11:37:48,2026-04-08 11:37:48
380,4651,Cardio intenso,corte de uñas,intermedio,67,35,0,"{'calories_estimate': 280, 'equipment': 'full gym', 'recommended': True}",2026-04-15 11:37:48,2026-04-19 11:37:48
381,9162,Baile fitness,esterilizacion,avanzado,88,14,1,"{'calories_estimate': 680, 'equipment': 'dumbbells', 'recommended': False}",2026-04-13 11:37:48,2026-04-20 11:37:48
382,8104,Yoga para principiantes,motilada,avanzado,99,16,1,"{'calories_estimate': 715, 'equipment': 'none', 'recommended': False}",2026-04-10 11:37:48,2026-04-20 11:37:48
383,1294,Cardio intenso,desparasitada,intermedio,61,82,1,"{'calories_estimate': 176, 'equipment': 'full gym', 'recommended': False}",2026-04-09 11:37:48,2026-04-18 11:37:48
384,4454,Entrenamiento funcional,motilada,intermedio,61,6,0,"{'calories_estimate': 449, 'equipment': 'dumbbells', 'recommended': False}",2026-04-28 11:37:48,2026-04-28 11:37:48
385,8865,Cardio intenso,corte de uñas,avanzado,63,35,0,"{'calories_estimate': 596, 'equipment': 'none', 'recommended': False}",2026-04-22 11:37:48,2026-05-01 11:37:48
386,991,Entrenamiento de fuerza,desparasitada,intermedio,32,98,0,"{'calories_estimate': 660, 'equipment': 'full gym', 'recommended': False}",2026-04-21 11:37:48,2026-04-25 11:37:48
387,8312,Yoga para principiantes,motilada,avanzado,73,75,0,"{'calories_estimate': 555, 'equipment': 'dumbbells', 'recommended': True}",2026-05-01 11:37:48,2026-05-11 11:37:48
388,8388,Entrenamiento funcional,desparasitada,avanzado,72,95,1,"{'calories_estimate': 768, 'equipment': 'dumbbells', 'recommended': False}",2026-05-02 11:37:48,2026-05-04 11:37:48
389,9612,Entrenamiento de fuerza,desparasitada,fácil,84,80,1,"{'calories_estimate': 135, 'equipment': 'dumbbells', 'recommended': False}",2026-04-21 11:37:48,2026-04-21 11:37:48
390,7871,Yoga para principiantes,vacunacion,avanzado,76,17,0,"{'calories_estimate': 379, 'equipment': 'dumbbells', 'recommended': False}",2026-05-01 11:37:48,2026-05-02 11:37:48
391,9924,Baile fitness,corte de uñas,avanzado,27,49,1,"{'calories_estimate': 297, 'equipment': 'full gym', 'recommended': True}",2026-04-17 11:37:48,2026-04-19 11:37:48
392,1405,Entrenamiento funcional,vacunacion,avanzado,73,65,1,"{'calories_estimate': 545, 'equipment': 'none', 'recommended': True}",2026-04-28 11:37:48,2026-05-02 11:37:48
393,4389,Cardio intenso,corte de uñas,avanzado,103,1,0,"{'calories_estimate': 244, 'equipment': 'dumbbells', 'recommended': False}",2026-04-05 11:37:48,2026-04-11 11:37:48
394,8658,Entrenamiento de fuerza,vacunacion,fácil,45,78,1,"{'calories_estimate': 121, 'equipment': 'none', 'recommended': False}",2026-04-29 11:37:48,2026-04-29 11:37:48
395,9948,Yoga para principiantes,vacunacion,intermedio,13,56,0,"{'calories_estimate': 528, 'equipment': 'full gym', 'recommended': True}",2026-04-20 11:37:48,2026-04-20 11:37:48
396,2653,Yoga para principiantes,esterilizacion,intermedio,36,2,1,"{'calories_estimate': 186, 'equipment': 'none', 'recommended': False}",2026-05-02 11:37:48,2026-05-05 11:37:48
397,1866,Entrenamiento funcional,desparasitada,avanzado,37,71,1,"{'calories_estimate': 710, 'equipment': 'full gym', 'recommended': False}",2026-04-15 11:37:48,2026-04-21 11:37:48
398,4391,Yoga para principiantes,motilada,intermedio,82,94,0,"{'calories_estimate': 493, 'equipment': 'full gym', 'recommended': False}",2026-04-30 11:37:48,2026-05-06 11:37:48
399,2119,Cardio intenso,desparasitada,fácil,113,85,1,"{'calories_estimate': 381, 'equipment': 'none', 'recommended': True}",2026-04-12 11:37:48,2026-04-22 11:37:48
400,8806,Baile fitness,desparasitada,avanzado,74,95,0,"{'calories_estimate': 269, 'equipment': 'full gym', 'recommended': False}",2026-04-30 11:37:48,2026-05-10 11:37:48
401,9900,Entrenamiento funcional,motilada,intermedio,60,77,0,"{'calories_estimate': 215, 'equipment': 'dumbbells', 'recommended': False}",2026-04-08 11:37:48,2026-04-15 11:37:48
402,5082,Yoga para principiantes,motilada,avanzado,69,24,1,"{'calories_estimate': 591, 'equipment': 'dumbbells', 'recommended': False}",2026-04-16 11:37:48,2026-04-17 11:37:48
403,1941,Entrenamiento funcional,motilada,fácil,98,71,1,"{'calories_estimate': 277, 'equipment': 'full gym', 'recommended': True}",2026-04-20 11:37:48,2026-04-29 11:37:48
404,1159,Entrenamiento funcional,corte de uñas,avanzado,89,75,1,"{'calories_estimate': 561, 'equipment': 'full gym', 'recommended': True}",2026-04-27 11:37:48,2026-05-02 11:37:48
405,6897,Yoga para principiantes,esterilizacion,fácil,71,2,0,"{'calories_estimate': 278, 'equipment': 'dumbbells', 'recommended': False}",2026-04-20 11:37:48,2026-04-29 11:37:48
406,6551,Entrenamiento funcional,motilada,intermedio,58,73,1,"{'calories_estimate': 720, 'equipment': 'none', 'recommended': False}",2026-04-20 11:37:48,2026-04-23 11:37:48
407,7974,Entrenamiento funcional,motilada,avanzado,114,27,0,"{'calories_estimate': 389, 'equipment': 'none', 'recommended': False}",2026-04-05 11:37:48,2026-04-13 11:37:48
408,8698,Baile fitness,corte de uñas,avanzado,75,10,0,"{'calories_estimate': 196, 'equipment': 'none', 'recommended': True}",2026-04-09 11:37:48,2026-04-15 11:37:48
409,9467,Yoga para principiantes,vacunacion,avanzado,54,66,0,"{'calories_estimate': 520, 'equipment': 'full gym', 'recommended': False}",2026-04-12 11:37:48,2026-04-17 11:37:48
410,9673,Entrenamiento de fuerza,corte de uñas,intermedio,80,21,0,"{'calories_estimate': 240, 'equipment': 'full gym', 'recommended': False}",2026-04-12 11:37:48,2026-04-15 11:37:48
411,9111,Baile fitness,esterilizacion,fácil,102,25,0,"{'calories_estimate': 412, 'equipment': 'dumbbells', 'recommended': True}",2026-05-01 11:37:48,2026-05-03 11:37:48
412,534,Entrenamiento funcional,esterilizacion,intermedio,98,55,1,"{'calories_estimate': 200, 'equipment': 'none', 'recommended': False}",2026-04-16 11:37:48,2026-04-23 11:37:48
413,8151,Entrenamiento de fuerza,desparasitada,avanzado,114,85,0,"{'calories_estimate': 555, 'equipment': 'full gym', 'recommended': True}",2026-04-21 11:37:48,2026-04-22 11:37:48
414,592,Baile fitness,desparasitada,avanzado,69,13,0,"{'calories_estimate': 522, 'equipment': 'dumbbells', 'recommended': True}",2026-04-16 11:37:48,2026-04-22 11:37:48
415,6687,Cardio intenso,vacunacion,intermedio,108,82,0,"{'calories_estimate': 597, 'equipment': 'none', 'recommended': False}",2026-04-24 11:37:48,2026-05-04 11:37:48
416,6237,Cardio intenso,desparasitada,fácil,24,70,1,"{'calories_estimate': 721, 'equipment': 'none', 'recommended': True}",2026-04-04 11:37:48,2026-04-07 11:37:48
417,1073,Yoga para principiantes,corte de uñas,avanzado,56,65,0,"{'calories_estimate': 496, 'equipment': 'dumbbells', 'recommended': False}",2026-04-14 11:37:48,2026-04-20 11:37:48
418,7812,Baile fitness,esterilizacion,fácil,116,68,0,"{'calories_estimate': 443, 'equipment': 'none', 'recommended': True}",2026-04-23 11:37:48,2026-04-25 11:37:48
419,7836,Cardio intenso,esterilizacion,intermedio,39,84,1,"{'calories_estimate': 202, 'equipment': 'dumbbells', 'recommended': False}",2026-04-08 11:37:48,2026-04-11 11:37:48
420,6106,Entrenamiento funcional,corte de uñas,intermedio,48,68,1,"{'calories_estimate': 413, 'equipment': 'dumbbells', 'recommended': True}",2026-04-28 11:37:48,2026-05-01 11:37:48
421,2042,Yoga para principiantes,vacunacion,avanzado,107,42,0,"{'calories_estimate': 179, 'equipment': 'full gym', 'recommended': False}",2026-04-30 11:37:48,2026-05-04 11:37:48
422,1863,Cardio intenso,motilada,avanzado,71,77,0,"{'calories_estimate': 718, 'equipment': 'dumbbells', 'recommended': False}",2026-04-28 11:37:48,2026-05-05 11:37:48
423,4097,Yoga para principiantes,corte de uñas,fácil,105,46,0,"{'calories_estimate': 210, 'equipment': 'none', 'recommended': True}",2026-04-08 11:37:48,2026-04-09 11:37:48
424,7872,Yoga para principiantes,motilada,intermedio,58,57,1,"{'calories_estimate': 685, 'equipment': 'none', 'recommended': True}",2026-04-29 11:37:48,2026-05-08 11:37:48
425,4816,Entrenamiento funcional,desparasitada,fácil,40,50,0,"{'calories_estimate': 432, 'equipment': 'none', 'recommended': False}",2026-04-03 11:37:48,2026-04-04 11:37:48
426,9388,Entrenamiento de fuerza,vacunacion,avanzado,88,74,1,"{'calories_estimate': 204, 'equipment': 'none', 'recommended': False}",2026-04-24 11:37:48,2026-04-27 11:37:48
427,5682,Yoga para principiantes,motilada,intermedio,93,64,1,"{'calories_estimate': 154, 'equipment': 'none', 'recommended': True}",2026-04-28 11:37:48,2026-04-28 11:37:48
428,1581,Baile fitness,corte de uñas,fácil,61,25,0,"{'calories_estimate': 220, 'equipment': 'full gym', 'recommended': True}",2026-04-02 11:37:48,2026-04-04 11:37:48
429,3060,Entrenamiento de fuerza,esterilizacion,avanzado,93,79,1,"{'calories_estimate': 771, 'equipment': 'none', 'recommended': True}",2026-04-14 11:37:48,2026-04-14 11:37:48
430,5318,Baile fitness,motilada,fácil,96,47,0,"{'calories_estimate': 622, 'equipment': 'none', 'recommended': True}",2026-04-09 11:37:48,2026-04-17 11:37:48
431,6183,Baile fitness,desparasitada,intermedio,65,16,0,"{'calories_estimate': 698, 'equipment': 'full gym', 'recommended': True}",2026-04-08 11:37:48,2026-04-12 11:37:48
432,4071,Yoga para principiantes,desparasitada,fácil,100,30,0,"{'calories_estimate': 542, 'equipment': 'dumbbells', 'recommended': True}",2026-04-16 11:37:48,2026-04-21 11:37:48
433,1433,Baile fitness,desparasitada,intermedio,99,85,1,"{'calories_estimate': 750, 'equipment': 'dumbbells', 'recommended': False}",2026-04-02 11:37:48,2026-04-02 11:37:48
434,3972,Cardio intenso,vacunacion,fácil,43,10,1,"{'calories_estimate': 777, 'equipment': 'none', 'recommended': True}",2026-04-15 11:37:48,2026-04-19 11:37:48
435,6254,Yoga para principiantes,motilada,avanzado,105,84,0,"{'calories_estimate': 511, 'equipment': 'none', 'recommended': False}",2026-04-19 11:37:48,2026-04-28 11:37:48
436,1189,Yoga para principiantes,corte de uñas,fácil,80,47,1,"{'calories_estimate': 295, 'equipment': 'full gym', 'recommended': False}",2026-04-19 11:37:48,2026-04-23 11:37:48
437,1007,Cardio intenso,vacunacion,intermedio,101,36,1,"{'calories_estimate': 105, 'equipment': 'dumbbells', 'recommended': True}",2026-04-17 11:37:48,2026-04-23 11:37:48
438,7182,Cardio intenso,motilada,intermedio,112,1,1,"{'calories_estimate': 174, 'equipment': 'dumbbells', 'recommended': False}",2026-04-13 11:37:48,2026-04-14 11:37:48
439,5232,Baile fitness,corte de uñas,avanzado,71,65,0,"{'calories_estimate': 678, 'equipment': 'none', 'recommended': True}",2026-04-26 11:37:48,2026-05-01 11:37:48
440,680,Entrenamiento de fuerza,vacunacion,fácil,42,6,0,"{'calories_estimate': 673, 'equipment': 'full gym', 'recommended': True}",2026-04-02 11:37:48,2026-04-02 11:37:48
441,2433,Cardio intenso,desparasitada,intermedio,73,54,0,"{'calories_estimate': 523, 'equipment': 'none', 'recommended': True}",2026-04-12 11:37:48,2026-04-21 11:37:48
442,3990,Baile fitness,desparasitada,fácil,81,74,1,"{'calories_estimate': 688, 'equipment': 'none', 'recommended': False}",2026-04-28 11:37:48,2026-05-04 11:37:48
443,4721,Baile fitness,vacunacion,avanzado,28,69,1,"{'calories_estimate': 484, 'equipment': 'full gym', 'recommended': True}",2026-04-21 11:37:48,2026-05-01 11:37:48
444,7486,Entrenamiento funcional,motilada,avanzado,52,37,0,"{'calories_estimate': 644, 'equipment': 'full gym', 'recommended': False}",2026-04-03 11:37:48,2026-04-03 11:37:48
445,1891,Yoga para principiantes,vacunacion,fácil,94,81,1,"{'calories_estimate': 660, 'equipment': 'full gym', 'recommended': False}",2026-04-07 11:37:48,2026-04-10 11:37:48
446,7259,Cardio intenso,desparasitada,avanzado,62,83,0,"{'calories_estimate': 520, 'equipment': 'none', 'recommended': False}",2026-04-21 11:37:48,2026-04-23 11:37:48
447,6158,Cardio intenso,corte de uñas,avanzado,99,90,1,"{'calories_estimate': 484, 'equipment': 'full gym', 'recommended': True}",2026-04-17 11:37:48,2026-04-22 11:37:48
448,7296,Yoga para principiantes,corte de uñas,fácil,56,5,1,"{'calories_estimate': 417, 'equipment': 'dumbbells', 'recommended': True}",2026-04-08 11:37:48,2026-04-10 11:37:48
449,3687,Entrenamiento funcional,corte de uñas,intermedio,87,58,1,"{'calories_estimate': 446, 'equipment': 'full gym', 'recommended': True}",2026-05-01 11:37:48,2026-05-02 11:37:48
450,4126,Baile fitness,corte de uñas,fácil,100,20,1,"{'calories_estimate': 462, 'equipment': 'none', 'recommended': True}",2026-04-05 11:37:48,2026-04-14 11:37:48
451,1162,Baile fitness,desparasitada,intermedio,115,82,0,"{'calories_estimate': 527, 'equipment': 'none', 'recommended': False}",2026-04-03 11:37:48,2026-04-09 11:37:48
452,963,Entrenamiento funcional,motilada,intermedio,41,39,1,"{'calories_estimate': 646, 'equipment': 'full gym', 'recommended': False}",2026-04-22 11:37:48,2026-05-01 11:37:48
453,5518,Entrenamiento de fuerza,desparasitada,intermedio,61,45,0,"{'calories_estimate': 522, 'equipment': 'full gym', 'recommended': True}",2026-04-27 11:37:48,2026-05-06 11:37:48
454,8063,Entrenamiento funcional,esterilizacion,fácil,18,5,0,"{'calories_estimate': 508, 'equipment': 'full gym', 'recommended': False}",2026-04-26 11:37:48,2026-04-28 11:37:48
455,7302,Baile fitness,vacunacion,fácil,110,91,1,"{'calories_estimate': 620, 'equipment': 'full gym', 'recommended': False}",2026-04-25 11:37:48,2026-04-26 11:37:48
456,6134,Cardio intenso,vacunacion,intermedio,55,42,1,"{'calories_estimate': 458, 'equipment': 'dumbbells', 'recommended': True}",2026-04-04 11:37:48,2026-04-14 11:37:48
