,id,title,description,difficulty,duration_minutes,author_user_id,is_public,metadata,created_at,updated_at
304,1560,Baile fitness,esterilizacion,avanzado,102,6,0,"{'calories_estimate': 560, 'equipment': 'full gym', 'recommended': True}",2026-03-15 13:50:37,2026-03-17 13:50:37
305,7946,Yoga para principiantes,desparasitada,fácil,104,20,1,"{'calories_estimate': 290, 'equipment': 'full gym', 'recommended': True}",2026-04-10 13:50:37,2026-04-20 13:50:37
306,1141,Entrenamiento de fuerza,esterilizacion,avanzado,115,19,1,"{'calories_estimate': 203, 'equipment': 'dumbbells', 'recommended': True}",2026-03-14 13:50:37,2026-03-20 13:50:37
307,9437,Entrenamiento funcional,desparasitada,intermedio,111,65,0,"{'calories_estimate': 325, 'equipment': 'none', 'recommended': True}",2026-03-28 13:50:37,2026-04-04 13:50:37
308,33,Entrenamiento de fuerza,corte de uñas,fácil,99,93,1,"{'calories_estimate': 749, 'equipment': 'dumbbells', 'recommended': True}",2026-03-12 13:50:37,2026-03-12 13:50:37
309,3527,Entrenamiento funcional,desparasitada,avanzado,66,42,0,"{'calories_estimate': 359, 'equipment': 'dumbbells', 'recommended': True}",2026-04-03 13:50:37,2026-04-11 13:50:37
310,5543,Baile fitness,esterilizacion,fácil,111,36,1,"{'calories_estimate': 329, 'equipment': 'none', 'recommended': True}",2026-03-18 13:50:37,2026-03-27 13:50:37
311,9868,Cardio intenso,desparasitada,avanzado,37,26,1,"{'calories_estimate': 580, 'equipment': 'full gym', 'recommended': False}",2026-04-09 13:50:37,2026-04-15 13:50:37
312,7247,Baile fitness,corte de uñas,avanzado,104,23,0,"{'calories_estimate': 353, 'equipment': 'full gym', 'recommended': False}",2026-04-01 13:50:37,2026-04-06 13:50:37
313,8347,Entrenamiento de fuerza,vacunacion,intermedio,27,54,0,"{'calories_estimate': 319, 'equipment': 'dumbbells', 'recommended': False}",2026-04-08 13:50:37,2026-04-10 13:50:37
314,8241,Baile fitness,motilada,avanzado,80,55,0,"{'calories_estimate': 795, 'equipment': 'none', 'recommended': False}",2026-03-19 13:50:37,2026-03-26 13:50:37
315,180,Cardio intenso,corte de uñas,intermedio,100,87,1,"{'calories_estimate': 216, 'equipment': 'none', 'recommended': True}",2026-04-06 13:50:37,2026-04-11 13:50:37
316,2031,Cardio intenso,motilada,fácil,67,79,1,"{'calories_estimate': 424, 'equipment': 'dumbbells', 'recommended': True}",2026-03-30 13:50:37,2026-03-30 13:50:37
317,1405,Yoga para principiantes,motilada,intermedio,104,31,1,"{'calories_estimate': 669, 'equipment': 'full gym', 'recommended': True}",2026-03-20 13:50:37,2026-03-25 13:50:37
318,9388,Baile fitness,motilada,avanzado,23,62,0,"{'calories_estimate': 204, 'equipment': 'full gym', 'recommended': True}",2026-04-08 13:50:37,2026-04-11 13:50:37
319,3504,Yoga para principiantes,desparasitada,intermedio,55,74,1,"{'calories_estimate': 404, 'equipment': 'dumbbells', 'recommended': False}",2026-04-07 13:50:37,2026-04-12 13:50:37
320,2262,Yoga para principiantes,motilada,avanzado,22,19,1,"{'calories_estimate': 168, 'equipment': 'none', 'recommended': False}",2026-03-19 13:50:37,2026-03-23 13:50:37
321,6932,Baile fitness,esterilizacion,intermedio,115,91,1,"{'calories_estimate': 692, 'equipment': 'full gym', 'recommended': False}",2026-04-11 13:50:37,2026-04-12 13:50:37
322,5541,Cardio intenso,vacunacion,fácil,37,95,1,"{'calories_estimate': 679, 'equipment': 'none', 'recommended': True}",2026-03-18 13:50:37,2026-03-28 13:50:37
323,6918,Baile fitness,desparasitada,fácil,20,61,0,"{'calories_estimate': 245, 'equipment': 'full gym', 'recommended': True}",2026-04-08 13:50:37,2026-04-15 13:50:37
324,7338,Entrenamiento de fuerza,desparasitada,intermedio,52,12,1,"{'calories_estimate': 700, 'equipment': 'none', 'recommended': False}",2026-03-18 13:50:37,2026-03-24 13:50:37
325,4574,Cardio intenso,desparasitada,avanzado,98,19,0,"{'calories_estimate': 798, 'equipment': 'none', 'recommended': True}",2026-03-30 13:50:37,2026-04-01 13:50:37
326,7710,Cardio intenso,desparasitada,intermedio,56,11,0,"{'calories_estimate': 401, 'equipment': 'dumbbells', 'recommended': True}",2026-04-03 13:50:37,2026-04-05 13:50:37
327,7165,Cardio intenso,vacunacion,intermedio,65,50,0,"{'calories_estimate': 624, 'equipment': 'full gym', 'recommended': True}",2026-03-28 13:50:37,2026-03-31 13:50:37
328,1751,Cardio intenso,vacunacion,avanzado,24,5,1,"{'calories_estimate': 442, 'equipment': 'dumbbells', 'recommended': True}",2026-03-12 13:50:37,2026-03-17 13:50:37
329,7460,Entrenamiento de fuerza,vacunacion,avanzado,79,42,0,"{'calories_estimate': 679, 'equipment': 'dumbbells', 'recommended': True}",2026-03-13 13:50:37,2026-03-15 13:50:37
330,816,Entrenamiento funcional,motilada,intermedio,54,68,0,"{'calories_estimate': 136, 'equipment': 'none', 'recommended': True}",2026-04-03 13:50:37,2026-04-06 13:50:37
331,6444,Entrenamiento funcional,vacunacion,fácil,109,24,1,"{'calories_estimate': 251, 'equipment': 'none', 'recommended': False}",2026-04-08 13:50:37,2026-04-12 13:50:37
332,6935,Yoga para principiantes,corte de uñas,intermedio,77,55,0,"{'calories_estimate': 688, 'equipment': 'full gym', 'recommended': True}",2026-04-08 13:50:37,2026-04-15 13:50:37
333,923,Baile fitness,desparasitada,intermedio,38,34,0,"{'calories_estimate': 797, 'equipment': 'dumbbells', 'recommended': True}",2026-03-22 13:50:37,2026-03-30 13:50:37
334,3633,Baile fitness,vacunacion,avanzado,102,3,1,"{'calories_estimate': 274, 'equipment': 'full gym', 'recommended': False}",2026-03-27 13:50:37,2026-04-06 13:50:37
335,7916,Baile fitness,esterilizacion,fácil,105,48,1,"{'calories_estimate': 427, 'equipment': 'none', 'recommended': True}",2026-03-27 13:50:37,2026-03-29 13:50:37
336,2066,Baile fitness,desparasitada,fácil,50,79,1,"{'calories_estimate': 218, 'equipment': 'full gym', 'recommended': True}",2026-03-21 13:50:37,2026-03-22 13:50:37
337,8969,Entrenamiento de fuerza,esterilizacion,avanzado,99,93,0,"{'calories_estimate': 778, 'equipment': 'none', 'recommended': False}",2026-03-16 13:50:37,2026-03-26 13:50:37
338,3144,Entrenamiento funcional,esterilizacion,avanzado,25,66,1,"{'calories_estimate': 542, 'equipment': 'none', 'recommended': False}",2026-04-04 13:50:37,2026-04-05 13:50:37
339,7879,Baile fitness,esterilizacion,fácil,101,84,1,"{'calories_estimate': 603, 'equipment': 'dumbbells', 'recommended': True}",2026-03-22 13:50:37,2026-03-28 13:50:37
340,5040,Yoga para principiantes,esterilizacion,intermedio,110,82,0,"{'calories_estimate': 779, 'equipment': 'dumbbells', 'recommended': False}",2026-03-22 13:50:37,2026-03-27 13:50:37
341,1098,Baile fitness,motilada,fácil,80,67,1,"{'calories_estimate': 584, 'equipment': 'dumbbells', 'recommended': True}",2026-04-06 13:50:37,2026-04-13 13:50:37
342,6367,Yoga para principiantes,motilada,avanzado,21,22,0,"{'calories_estimate': 681, 'equipment': 'none', 'recommended': False}",2026-04-07 13:50:37,2026-04-12 13:50:37
343,9511,Yoga para principiantes,esterilizacion,fácil,35,18,0,"{'calories_estimate': 606, 'equipment': 'full gym', 'recommended': False}",2026-04-06 13:50:37,2026-04-10 13:50:37
344,5322,Yoga para principiantes,desparasitada,intermedio,59,85,1,"{'calories_estimate': 440, 'equipment': 'none', 'recommended': True}",2026-04-02 13:50:37,2026-04-11 13:50:37
345,9787,Entrenamiento funcional,esterilizacion,fácil,56,44,1,"{'calories_estimate': 253, 'equipment': 'dumbbells', 'recommended': False}",2026-04-05 13:50:37,2026-04-11 13:50:37
346,2322,Yoga para principiantes,motilada,fácil,37,78,0,"{'calories_estimate': 450, 'equipment': 'none', 'recommended': False}",2026-04-03 13:50:37,2026-04-08 13:50:37
347,6101,Yoga para principiantes,esterilizacion,avanzado,30,6,0,"{'calories_estimate': 396, 'equipment': 'none', 'recommended': False}",2026-03-30 13:50:37,2026-04-09 13:50:37
348,4353,Baile fitness,vacunacion,intermedio,66,6,1,"{'calories_estimate': 428, 'equipment': 'dumbbells', 'recommended': False}",2026-04-02 13:50:37,2026-04-10 13:50:37
349,8274,Entrenamiento funcional,esterilizacion,avanzado,89,29,0,"{'calories_estimate': 327, 'equipment': 'none', 'recommended': False}",2026-03-21 13:50:37,2026-03-27 13:50:37
350,104,Yoga para principiantes,corte de uñas,avanzado,98,31,0,"{'calories_estimate': 531, 'equipment': 'none', 'recommended': True}",2026-03-12 13:50:37,2026-03-12 13:50:37
351,9475,Entrenamiento de fuerza,desparasitada,intermedio,93,10,0,"{'calories_estimate': 344, 'equipment': 'full gym', 'recommended': True}",2026-04-04 13:50:37,2026-04-06 13:50:37
352,3866,Entrenamiento funcional,motilada,avanzado,56,41,1,"{'calories_estimate': 398, 'equipment': 'none', 'recommended': True}",2026-03-22 13:50:37,2026-03-28 13:50:37
353,8770,Baile fitness,corte de uñas,fácil,44,58,1,"{'calories_estimate': 289, 'equipment': 'full gym', 'recommended': True}",2026-03-23 13:50:37,2026-03-31 13:50:37
354,754,Cardio intenso,corte de uñas,avanzado,116,90,1,"{'calories_estimate': 796, 'equipment': 'dumbbells', 'recommended': False}",2026-03-28 13:50:37,2026-04-04 13:50:37
355,2617,Yoga para principiantes,motilada,avanzado,110,47,1,"{'calories_estimate': 356, 'equipment': 'dumbbells', 'recommended': True}",2026-03-27 13:50:37,2026-03-31 13:50:37
356,4945,Entrenamiento funcional,esterilizacion,avanzado,113,37,0,"{'calories_estimate': 226, 'equipment': 'full gym', 'recommended': False}",2026-03-12 13:50:37,2026-03-20 13:50:37
357,2206,Entrenamiento funcional,desparasitada,fácil,41,58,1,"{'calories_estimate': 746, 'equipment': 'dumbbells', 'recommended': False}",2026-03-13 13:50:37,2026-03-15 13:50:37
358,8847,Yoga para principiantes,motilada,intermedio,27,87,0,"{'calories_estimate': 753, 'equipment': 'full gym', 'recommended': False}",2026-04-09 13:50:37,2026-04-14 13:50:37
359,1240,Entrenamiento funcional,motilada,avanzado,117,18,1,"{'calories_estimate': 149, 'equipment': 'full gym', 'recommended': False}",2026-03-26 13:50:37,2026-03-31 13:50:37
360,5178,Entrenamiento funcional,corte de uñas,intermedio,56,25,0,"{'calories_estimate': 334, 'equipment': 'none', 'recommended': True}",2026-04-01 13:50:37,2026-04-04 13:50:37
361,7659,Cardio intenso,vacunacion,fácil,100,71,0,"{'calories_estimate': 715, 'equipment': 'none', 'recommended': False}",2026-03-16 13:50:37,2026-03-16 13:50:37
362,9029,Cardio intenso,desparasitada,avanzado,29,83,0,"{'calories_estimate': 799, 'equipment': 'full gym', 'recommended': False}",2026-03-28 13:50:37,2026-04-06 13:50:37
363,8442,Entrenamiento funcional,motilada,avanzado,108,72,1,"{'calories_estimate': 711, 'equipment': 'dumbbells', 'recommended': False}",2026-03-15 13:50:37,2026-03-17 13:50:37
364,4742,Yoga para principiantes,corte de uñas,fácil,68,74,1,"{'calories_estimate': 430, 'equipment': 'full gym', 'recommended': True}",2026-03-12 13:50:37,2026-03-18 13:50:37
365,6031,Entrenamiento funcional,motilada,fácil,79,92,1,"{'calories_estimate': 367, 'equipment': 'full gym', 'recommended': True}",2026-04-07 13:50:37,2026-04-09 13:50:37
366,8581,Entrenamiento de fuerza,vacunacion,avanzado,102,95,1,"{'calories_estimate': 172, 'equipment': 'none', 'recommended': True}",2026-03-24 13:50:37,2026-03-25 13:50:37
367,9771,Baile fitness,motilada,intermedio,112,63,0,"{'calories_estimate': 571, 'equipment': 'none', 'recommended': False}",2026-03-27 13:50:37,2026-04-05 13:50:37
368,7199,Entrenamiento funcional,esterilizacion,fácil,115,30,1,"{'calories_estimate': 459, 'equipment': 'dumbbells', 'recommended': True}",2026-04-09 13:50:37,2026-04-12 13:50:37
369,4527,Yoga para principiantes,desparasitada,fácil,24,66,1,"{'calories_estimate': 775, 'equipment': 'none', 'recommended': False}",2026-03-24 13:50:37,2026-03-29 13:50:37
370,2061,Entrenamiento funcional,corte de uñas,intermedio,40,40,0,"{'calories_estimate': 168, 'equipment': 'dumbbells', 'recommended': True}",2026-04-02 13:50:37,2026-04-03 13:50:37
371,6458,Cardio intenso,motilada,avanzado,118,23,1,"{'calories_estimate': 126, 'equipment': 'full gym', 'recommended': False}",2026-04-05 13:50:37,2026-04-11 13:50:37
372,1817,Cardio intenso,esterilizacion,intermedio,102,98,1,"{'calories_estimate': 502, 'equipment': 'none', 'recommended': False}",2026-03-28 13:50:37,2026-04-06 13:50:37
373,1115,Baile fitness,esterilizacion,fácil,70,26,0,"{'calories_estimate': 214, 'equipment': 'full gym', 'recommended': True}",2026-03-23 13:50:37,2026-03-26 13:50:37
374,4746,Entrenamiento funcional,esterilizacion,avanzado,67,75,0,"{'calories_estimate': 428, 'equipment': 'full gym', 'recommended': True}",2026-03-13 13:50:37,2026-03-13 13:50:37
375,2104,Entrenamiento funcional,vacunacion,intermedio,46,26,0,"{'calories_estimate': 174, 'equipment': 'dumbbells', 'recommended': True}",2026-03-17 13:50:37,2026-03-18 13:50:37
376,7792,Entrenamiento funcional,corte de uñas,intermedio,90,92,0,"{'calories_estimate': 380, 'equipment': 'none', 'recommended': False}",2026-03-25 13:50:37,2026-03-25 13:50:37
377,8915,Entrenamiento funcional,desparasitada,intermedio,51,68,1,"{'calories_estimate': 164, 'equipment': 'dumbbells', 'recommended': True}",2026-03-31 13:50:37,2026-04-02 13:50:37
378,9011,Yoga para principiantes,vacunacion,fácil,26,16,0,"{'calories_estimate': 721, 'equipment': 'dumbbells', 'recommended': True}",2026-03-25 13:50:37,2026-04-04 13:50:37
379,6145,Yoga para principiantes,esterilizacion,fácil,108,99,1,"{'calories_estimate': 394, 'equipment': 'full gym', 'recommended': False}",2026-03-20 13:50:37,2026-03-26 13:50:37
380,4882,Entrenamiento de fuerza,desparasitada,fácil,105,5,0,"{'calories_estimate': 198, 'equipment': 'full gym', 'recommended': False}",2026-03-26 13:50:37,2026-04-03 13:50:37
381,6174,Cardio intenso,esterilizacion,intermedio,31,18,0,"{'calories_estimate': 705, 'equipment': 'none', 'recommended': True}",2026-04-03 13:50:37,2026-04-11 13:50:37
382,2576,Cardio intenso,motilada,avanzado,107,22,0,"{'calories_estimate': 647, 'equipment': 'full gym', 'recommended': True}",2026-03-12 13:50:37,2026-03-20 13:50:37
383,5004,Entrenamiento funcional,motilada,avanzado,34,54,0,"{'calories_estimate': 659, 'equipment': 'none', 'recommended': False}",2026-04-07 13:50:37,2026-04-17 13:50:37
384,1985,Baile fitness,vacunacion,fácil,81,36,1,"{'calories_estimate': 106, 'equipment': 'none', 'recommended': False}",2026-03-23 13:50:37,2026-03-27 13:50:37
385,6318,Yoga para principiantes,motilada,fácil,30,20,0,"{'calories_estimate': 469, 'equipment': 'none', 'recommended': True}",2026-03-27 13:50:37,2026-04-05 13:50:37
386,6011,Entrenamiento funcional,vacunacion,intermedio,41,48,1,"{'calories_estimate': 509, 'equipment': 'full gym', 'recommended': True}",2026-04-09 13:50:37,2026-04-18 13:50:37
387,907,Cardio intenso,vacunacion,intermedio,10,71,1,"{'calories_estimate': 667, 'equipment': 'dumbbells', 'recommended': False}",2026-04-11 13:50:37,2026-04-18 13:50:37
388,3046,Yoga para principiantes,desparasitada,fácil,104,1,1,"{'calories_estimate': 516, 'equipment': 'none', 'recommended': True}",2026-04-11 13:50:37,2026-04-11 13:50:37
389,8979,Entrenamiento funcional,vacunacion,fácil,19,38,1,"{'calories_estimate': 214, 'equipment': 'dumbbells', 'recommended': True}",2026-04-11 13:50:37,2026-04-11 13:50:37
390,4496,Cardio intenso,corte de uñas,avanzado,55,10,0,"{'calories_estimate': 653, 'equipment': 'dumbbells', 'recommended': True}",2026-04-07 13:50:37,2026-04-13 13:50:37
391,7641,Entrenamiento funcional,esterilizacion,fácil,17,58,1,"{'calories_estimate': 166, 'equipment': 'dumbbells', 'recommended': False}",2026-03-30 13:50:37,2026-04-02 13:50:37
392,8151,Entrenamiento de fuerza,corte de uñas,avanzado,30,2,1,"{'calories_estimate': 506, 'equipment': 'full gym', 'recommended': False}",2026-03-23 13:50:37,2026-03-28 13:50:37
393,5432,Entrenamiento funcional,motilada,intermedio,51,9,1,"{'calories_estimate': 341, 'equipment': 'full gym', 'recommended': False}",2026-03-30 13:50:37,2026-04-02 13:50:37
394,848,Baile fitness,corte de uñas,avanzado,34,17,0,"{'calories_estimate': 472, 'equipment': 'none', 'recommended': False}",2026-03-18 13:50:37,2026-03-19 13:50:37
395,1588,Baile fitness,desparasitada,fácil,33,100,0,"{'calories_estimate': 530, 'equipment': 'none', 'recommended': True}",2026-04-07 13:50:37,2026-04-12 13:50:37
396,822,Entrenamiento de fuerza,vacunacion,fácil,62,25,1,"{'calories_estimate': 528, 'equipment': 'dumbbells', 'recommended': False}",2026-03-19 13:50:37,2026-03-22 13:50:37
397,4301,Entrenamiento funcional,esterilizacion,intermedio,46,57,1,"{'calories_estimate': 322, 'equipment': 'full gym', 'recommended': False}",2026-04-08 13:50:37,2026-04-16 13:50:37
398,6723,Entrenamiento funcional,vacunacion,intermedio,48,47,0,"{'calories_estimate': 734, 'equipment': 'none', 'recommended': True}",2026-04-04 13:50:37,2026-04-11 13:50:37
399,9028,Cardio intenso,esterilizacion,avanzado,13,52,1,"{'calories_estimate': 408, 'equipment': 'full gym', 'recommended': True}",2026-04-09 13:50:37,2026-04-13 13:50:37
400,921,Cardio intenso,esterilizacion,fácil,115,76,0,"{'calories_estimate': 408, 'equipment': 'dumbbells', 'recommended': True}",2026-03-20 13:50:37,2026-03-29 13:50:37
401,824,Cardio intenso,vacunacion,avanzado,87,95,0,"{'calories_estimate': 704, 'equipment': 'none', 'recommended': True}",2026-04-06 13:50:37,2026-04-10 13:50:37
402,9508,Entrenamiento funcional,corte de uñas,intermedio,98,27,1,"{'calories_estimate': 320, 'equipment': 'dumbbells', 'recommended': True}",2026-03-14 13:50:37,2026-03-14 13:50:37
403,5673,Entrenamiento funcional,vacunacion,avanzado,63,30,1,"{'calories_estimate': 299, 'equipment': 'full gym', 'recommended': True}",2026-03-12 13:50:37,2026-03-20 13:50:37
404,8308,Baile fitness,motilada,intermedio,16,99,1,"{'calories_estimate': 641, 'equipment': 'dumbbells', 'recommended': True}",2026-04-02 13:50:37,2026-04-05 13:50:37
405,3655,Yoga para principiantes,vacunacion,avanzado,84,81,1,"{'calories_estimate': 740, 'equipment': 'full gym', 'recommended': False}",2026-03-19 13:50:37,2026-03-21 13:50:37
406,32,Entrenamiento de fuerza,motilada,fácil,110,30,1,"{'calories_estimate': 171, 'equipment': 'none', 'recommended': True}",2026-03-16 13:50:37,2026-03-26 13:50:37
407,3671,Entrenamiento de fuerza,vacunacion,intermedio,101,39,0,"{'calories_estimate': 766, 'equipment': 'dumbbells', 'recommended': False}",2026-03-14 13:50:37,2026-03-23 13:50:37
408,4382,Entrenamiento funcional,desparasitada,intermedio,96,53,0,"{'calories_estimate': 361, 'equipment': 'none', 'recommended': True}",2026-03-22 13:50:37,2026-03-31 13:50:37
409,4862,Cardio intenso,corte de uñas,intermedio,114,13,1,"{'calories_estimate': 116, 'equipment': 'none', 'recommended': True}",2026-04-09 13:50:37,2026-04-17 13:50:37
410,3668,Entrenamiento de fuerza,desparasitada,fácil,81,63,0,"{'calories_estimate': 507, 'equipment': 'none', 'recommended': False}",2026-03-14 13:50:37,2026-03-15 13:50:37
411,6458,Entrenamiento funcional,corte de uñas,intermedio,42,79,1,"{'calories_estimate': 367, 'equipment': 'dumbbells', 'recommended': False}",2026-03-12 13:50:37,2026-03-20 13:50:37
412,4005,Baile fitness,vacunacion,fácil,22,34,1,"{'calories_estimate': 214, 'equipment': 'full gym', 'recommended': False}",2026-03-14 13:50:37,2026-03-22 13:50:37
413,8570,Baile fitness,corte de uñas,intermedio,85,7,1,"{'calories_estimate': 673, 'equipment': 'none', 'recommended': False}",2026-04-01 13:50:37,2026-04-11 13:50:37
414,1570,Baile fitness,motilada,fácil,101,52,0,"{'calories_estimate': 619, 'equipment': 'dumbbells', 'recommended': True}",2026-04-09 13:50:37,2026-04-10 13:50:37
415,5027,Baile fitness,corte de uñas,fácil,81,56,0,"{'calories_estimate': 331, 'equipment': 'full gym', 'recommended': False}",2026-03-27 13:50:37,2026-03-30 13:50:37
416,501,Yoga para principiantes,corte de uñas,fácil,17,9,1,"{'calories_estimate': 747, 'equipment': 'dumbbells', 'recommended': True}",2026-03-16 13:50:37,2026-03-19 13:50:37
417,75,Entrenamiento de fuerza,motilada,fácil,43,60,0,"{'calories_estimate': 634, 'equipment': 'full gym', 'recommended': False}",2026-03-19 13:50:37,2026-03-29 13:50:37
418,4036,Baile fitness,vacunacion,intermedio,36,30,1,"{'calories_estimate': 371, 'equipment': 'none', 'recommended': False}",2026-03-21 13:50:37,2026-03-24 13:50:37
419,3934,Entrenamiento de fuerza,vacunacion,fácil,63,69,1,"{'calories_estimate': 581, 'equipment': 'full gym', 'recommended': False}",2026-04-02 13:50:37,2026-04-09 13:50:37
420,7091,Entrenamiento de fuerza,motilada,fácil,37,71,1,"{'calories_estimate': 152, 'equipment': 'none', 'recommended': True}",2026-03-28 13:50:37,2026-03-28 13:50:37
421,3751,Baile fitness,corte de uñas,fácil,89,87,1,"{'calories_estimate': 752, 'equipment': 'none', 'recommended': False}",2026-04-04 13:50:37,2026-04-12 13:50:37
422,5157,Entrenamiento de fuerza,desparasitada,intermedio,39,32,1,"{'calories_estimate': 260, 'equipment': 'dumbbells', 'recommended': False}",2026-03-25 13:50:37,2026-03-27 13:50:37
423,887,Entrenamiento funcional,motilada,avanzado,118,53,0,"{'calories_estimate': 644, 'equipment': 'full gym', 'recommended': True}",2026-03-30 13:50:37,2026-03-31 13:50:37
424,4409,Yoga para principiantes,vacunacion,avanzado,88,92,1,"{'calories_estimate': 592, 'equipment': 'full gym', 'recommended': False}",2026-04-09 13:50:37,2026-04-13 13:50:37
425,2149,Baile fitness,desparasitada,fácil,29,33,1,"{'calories_estimate': 545, 'equipment': 'dumbbells', 'recommended': False}",2026-03-12 13:50:37,2026-03-15 13:50:37
426,1373,Entrenamiento funcional,vacunacion,avanzado,103,13,0,"{'calories_estimate': 254, 'equipment': 'none', 'recommended': True}",2026-03-21 13:50:37,2026-03-31 13:50:37
427,5469,Yoga para principiantes,corte de uñas,fácil,75,30,1,"{'calories_estimate': 484, 'equipment': 'none', 'recommended': True}",2026-04-06 13:50:37,2026-04-10 13:50:37
428,1096,Entrenamiento funcional,motilada,avanzado,27,94,1,"{'calories_estimate': 371, 'equipment': 'none', 'recommended': True}",2026-04-07 13:50:37,2026-04-14 13:50:37
429,5690,Entrenamiento funcional,vacunacion,avanzado,15,2,1,"{'calories_estimate': 508, 'equipment': 'full gym', 'recommended': True}",2026-03-17 13:50:37,2026-03-27 13:50:37
430,2738,Cardio intenso,desparasitada,fácil,89,87,1,"{'calories_estimate': 114, 'equipment': 'none', 'recommended': True}",2026-04-05 13:50:37,2026-04-15 13:50:37
431,3990,Yoga para principiantes,motilada,avanzado,45,86,1,"{'calories_estimate': 784, 'equipment': 'none', 'recommended': False}",2026-03-28 13:50:37,2026-04-05 13:50:37
432,4234,Cardio intenso,corte de uñas,avanzado,51,3,0,"{'calories_estimate': 746, 'equipment': 'none', 'recommended': True}",2026-03-17 13:50:37,2026-03-24 13:50:37
433,8972,Cardio intenso,corte de uñas,intermedio,25,60,0,"{'calories_estimate': 301, 'equipment': 'dumbbells', 'recommended': False}",2026-03-21 13:50:37,2026-03-26 13:50:37
434,7658,Yoga para principiantes,vacunacion,avanzado,59,95,0,"{'calories_estimate': 756, 'equipment': 'full gym', 'recommended': False}",2026-04-04 13:50:37,2026-04-09 13:50:37
435,2333,Entrenamiento de fuerza,motilada,avanzado,79,10,0,"{'calories_estimate': 620, 'equipment': 'full gym', 'recommended': False}",2026-03-15 13:50:37,2026-03-24 13:50:37
436,8224,Entrenamiento de fuerza,vacunacion,intermedio,97,81,0,"{'calories_estimate': 431, 'equipment': 'none', 'recommended': True}",2026-03-19 13:50:37,2026-03-27 13:50:37
437,9699,Cardio intenso,vacunacion,avanzado,69,41,0,"{'calories_estimate': 403, 'equipment': 'none', 'recommended': False}",2026-04-09 13:50:37,2026-04-17 13:50:37
438,5218,Entrenamiento de fuerza,esterilizacion,avanzado,69,75,0,"{'calories_estimate': 684, 'equipment': 'none', 'recommended': False}",2026-03-25 13:50:37,2026-03-26 13:50:37
439,7606,Cardio intenso,motilada,fácil,108,12,0,"{'calories_estimate': 464, 'equipment': 'full gym', 'recommended': True}",2026-03-24 13:50:37,2026-04-02 13:50:37
440,1074,Baile fitness,corte de uñas,avanzado,37,30,1,"{'calories_estimate': 776, 'equipment': 'none', 'recommended': False}",2026-04-01 13:50:37,2026-04-09 13:50:37
441,5899,Baile fitness,desparasitada,fácil,60,19,1,"{'calories_estimate': 120, 'equipment': 'none', 'recommended': True}",2026-03-23 13:50:37,2026-04-01 13:50:37
442,5386,Cardio intenso,motilada,fácil,80,3,0,"{'calories_estimate': 599, 'equipment': 'full gym', 'recommended': False}",2026-04-02 13:50:37,2026-04-10 13:50:37
443,8242,Baile fitness,vacunacion,fácil,104,17,1,"{'calories_estimate': 683, 'equipment': 'none', 'recommended': True}",2026-04-06 13:50:37,2026-04-15 13:50:37
444,2187,Cardio intenso,corte de uñas,intermedio,62,5,0,"{'calories_estimate': 237, 'equipment': 'full gym', 'recommended': True}",2026-03-26 13:50:37,2026-03-29 13:50:37
445,2849,Entrenamiento funcional,desparasitada,fácil,23,95,1,"{'calories_estimate': 535, 'equipment': 'full gym', 'recommended': False}",2026-03-28 13:50:37,2026-04-05 13:50:37
446,7050,Yoga para principiantes,esterilizacion,intermedio,56,62,1,"{'calories_estimate': 384, 'equipment': 'dumbbells', 'recommended': False}",2026-03-25 13:50:37,2026-03-30 13:50:37
447,6171,Entrenamiento funcional,esterilizacion,avanzado,11,99,0,"{'calories_estimate': 685, 'equipment': 'dumbbells', 'recommended': False}",2026-04-10 13:50:37,2026-04-18 13:50:37
448,6718,Yoga para principiantes,corte de uñas,fácil,44,23,1,"{'calories_estimate': 633, 'equipment': 'none', 'recommended': True}",2026-04-06 13:50:37,2026-04-16 13:50:37
449,1573,Cardio intenso,corte de uñas,fácil,108,23,0,"{'calories_estimate': 161, 'equipment': 'none', 'recommended': False}",2026-03-20 13:50:37,2026-03-29 13:50:37
450,8494,Baile fitness,corte de uñas,fácil,74,80,0,"{'calories_estimate': 677, 'equipment': 'none', 'recommended': False}",2026-04-11 13:50:37,2026-04-13 13:50:37
451,6777,Entrenamiento funcional,corte de uñas,avanzado,58,3,1,"{'calories_estimate': 237, 'equipment': 'dumbbells', 'recommended': False}",2026-03-17 13:50:37,2026-03-26 13:50:37
452,2947,Yoga para principiantes,motilada,fácil,113,18,1,"{'calories_estimate': 391, 'equipment': 'none', 'recommended': True}",2026-03-28 13:50:37,2026-03-30 13:50:37
453,8815,Entrenamiento funcional,esterilizacion,avanzado,31,1,0,"{'calories_estimate': 164, 'equipment': 'dumbbells', 'recommended': False}",2026-04-08 13:50:37,2026-04-12 13:50:37
454,7934,Entrenamiento de fuerza,motilada,fácil,29,56,1,"{'calories_estimate': 442, 'equipment': 'full gym', 'recommended': False}",2026-04-01 13:50:37,2026-04-08 13:50:37
455,5173,Entrenamiento de fuerza,vacunacion,avanzado,32,56,0,"{'calories_estimate': 441, 'equipment': 'full gym', 'recommended': False}",2026-03-16 13:50:37,2026-03-16 13:50:37
456,4301,Yoga para principiantes,vacunacion,fácil,24,43,1,"{'calories_estimate': 598, 'equipment': 'full gym', 'recommended': False}",2026-04-02 13:50:37,2026-04-06 13:50:37
